,student,balance,income,default
9111,No,633.7831603,37672.1581,No
9112,No,959.0214602,46133.13427,No
9113,No,1634.996685,36995.75116,No
9114,No,155.9930613,37599.76797,No
9115,No,1060.97292,37410.37638,No
9116,No,862.1501957,59240.84503,No
9117,Yes,380.9051066,22042.57001,No
9118,No,184.5304739,35058.34065,No
9119,No,1690.38735,46228.32006,No
9120,No,406.9985219,41505.40605,No
9121,No,626.1681253,35196.07823,No
9122,No,1915.332066,21361.04813,No
9123,Yes,1017.360966,21702.1831,No
9124,No,669.3614789,46007.00527,No
9125,No,574.4698776,46696.18634,No
9126,Yes,256.3256705,15627.66279,No
9127,Yes,1365.79119,22301.70606,No
9128,No,1194.645236,35622.32821,No
9129,No,286.3010545,30026.07076,No
9130,Yes,1260.494009,8549.253176,No
9131,No,659.7830853,42054.91499,No
9132,Yes,583.7742232,12240.66052,No
9133,No,1024.819477,40380.29796,No
9134,No,1045.426886,50639.06009,No
9135,No,522.7744089,37481.68219,No
9136,No,212.9317825,46843.91249,No
9137,No,0,54609.72856,No
9138,No,316.5638722,30293.96333,No
9139,No,625.0173287,58911.60865,No
9140,Yes,789.3772662,21140.50887,No
9141,No,454.4881463,39608.32287,No
9142,No,1293.297606,65128.40453,No
9143,No,964.0904134,48405.84311,No
9144,No,316.0175119,39959.93,No
9145,No,826.0227222,53874.37194,No
9146,No,667.4920413,24613.67552,No
9147,Yes,950.4772929,17932.12509,No
9148,No,0,54659.16319,No
9149,No,650.2901385,44358.65162,No
9150,No,448.8819968,38426.25934,No
9151,No,1326.41237,35158.19033,No
9152,No,1322.093977,51845.1804,No
9153,No,575.1376565,25669.69717,No
9154,No,392.4771819,20674.67281,No
9155,Yes,716.0480967,15149.87577,No
9156,No,358.9239515,50989.7442,No
9157,No,946.8920555,9364.849781,No
9158,No,184.8872983,49716.02041,No
9159,No,600.8200858,49727.48991,No
9160,No,965.1504836,34783.00688,No
9161,No,937.0370554,42169.0434,No
9162,No,1225.922648,43718.69493,No
9163,No,581.3131046,32454.11015,No
9164,No,62.11093385,51206.29252,No
9165,No,1653.551876,23137.56122,No
9166,Yes,994.0907388,17401.84724,No
9167,Yes,1080.759733,16900.3906,No
9168,No,663.6637928,51135.08626,No
9169,No,0,44464.29729,No
9170,No,11.13807006,52195.92052,No
9171,Yes,1403.163526,28207.93167,No
9172,No,1005.525429,34587.24363,No
9173,Yes,831.3044957,17572.31793,No
9174,No,154.2124634,29153.45158,No
9175,No,497.8819052,55543.62469,No
9176,Yes,601.8912206,16948.61323,No
9177,No,832.3445356,51737.37105,No
9178,No,1557.559016,36742.18853,No
9179,No,705.3382099,23952.54451,No
9180,No,1234.102021,43764.86864,Yes
9181,Yes,816.4436082,19141.73021,No
9182,No,768.3785848,43325.97039,No
9183,Yes,1725.339244,18268.19537,No
9184,No,1004.125407,53397.392,No
9185,Yes,952.8871314,15082.67711,No
9186,No,1965.329358,31804.63422,No
9187,No,930.0813016,21575.42385,No
9188,No,499.6463238,69342.67248,No
9189,No,1140.140114,41775.51811,No
9190,No,518.3699058,27527.2348,No
9191,No,1167.889158,35969.02356,No
9192,No,1402.242717,32742.27061,No
9193,No,0,31363.6495,No
9194,No,42.14999323,31812.89153,No
9195,No,989.0177917,35129.09174,No
9196,No,10.23148531,27237.38077,No
9197,Yes,1298.511809,20491.77034,No
9198,No,987.2500449,50045.76318,No
9199,No,920.5743145,40527.98706,No
9200,No,534.0555448,30948.80675,No
9201,Yes,1249.766474,16251.2847,No
9202,Yes,732.4299418,26433.10544,No
9203,No,655.1998724,38192.53039,No
9204,No,224.2091091,51199.64167,No
9205,No,635.808711,40497.38162,No
9206,Yes,1384.415373,13707.0416,No
9207,No,979.1059379,46319.91199,No
9208,Yes,1463.828111,15657.43448,No
9209,No,1302.783778,50709.50863,No
9210,Yes,50.95148626,16251.61106,No
9211,No,1235.187684,50865.52407,No
9212,Yes,1047.225624,18069.25235,No
9213,Yes,1032.625789,21122.95701,No
9214,Yes,1285.956397,24106.58027,No
9215,No,1265.127739,49385.52186,No
9216,No,1032.513001,42495.46261,No
9217,No,566.3670972,39033.32499,No
9218,No,521.8002069,22209.05521,No
9219,Yes,313.2133614,28399.35086,No
9220,Yes,0,18251.72562,No
9221,Yes,982.8003557,20312.21096,No
9222,No,430.4690603,47462.07099,No
9223,Yes,1255.848888,22022.57658,No
9224,No,1082.169496,54099.91952,No
9225,No,450.3274856,52446.41,No
9226,No,814.6550424,42520.09365,No
9227,Yes,1068.454641,13638.70269,No
9228,No,549.1689893,64952.61264,No
9229,No,928.4096682,41482.44353,No
9230,No,1476.762643,54844.51934,No
9231,Yes,785.8549597,19188.91423,No
9232,No,1493.61038,38744.22826,No
9233,No,1074.01591,50491.26051,No
9234,No,693.3584799,46466.29939,No
9235,No,848.6053871,22749.64768,No
9236,No,1233.711874,72461.30139,No
9237,No,1264.132385,35385.1168,No
9238,No,1474.638036,39872.22777,No
9239,No,700.2448482,25919.03935,No
9240,No,803.9755663,41429.24825,No
9241,No,120.843053,36205.87776,No
9242,No,1032.403484,38691.79393,No
9243,No,563.9920899,60222.36765,No
9244,No,377.3636418,37442.84265,No
9245,No,0,26493.24268,No
9246,Yes,688.6979763,18794.48972,No
9247,Yes,583.2484746,17353.83858,No
9248,No,1509.871131,41246.58701,No
9249,No,43.14350042,34316.89015,No
9250,No,860.7512943,36605.23178,No
9251,No,204.0302467,51108.04496,No
9252,No,1059.244387,59865.02823,No
9253,No,1207.741224,33416.60657,No
9254,No,615.8218494,34590.68358,No
9255,No,1018.56813,34103.87952,No
9256,No,1436.670724,46755.28083,No
9257,No,1800.641733,48708.95993,Yes
9258,No,0,56943.90944,No
9259,Yes,1006.969158,10364.81853,No
9260,No,868.7298917,40902.42961,No
9261,No,1068.577035,26315.04709,No
9262,No,838.8491505,34358.86667,No
9263,No,1278.429972,25590.65652,No
9264,No,264.0160964,45987.47391,No
9265,No,1168.570735,47561.0981,No
9266,Yes,1600.625534,24223.25141,No
9267,No,456.1387522,43943.49589,No
9268,Yes,1578.289555,12778.5985,No
9269,Yes,1205.310031,19889.57075,No
9270,Yes,1115.54336,22552.71309,No
9271,Yes,950.488156,13299.48696,No
9272,No,1547.995445,37524.25353,Yes
9273,No,256.4389848,40227.38208,No
9274,Yes,1367.855955,12489.81425,No
9275,No,400.8888732,53900.66446,No
9276,Yes,1020.589033,13094.94573,No
9277,No,596.4297067,12135.54156,No
9278,No,289.531497,36841.99817,No
9279,No,775.7339827,37022.00324,No
9280,No,895.3238349,43554.0744,No
9281,No,1798.778917,57191.63224,No
9282,No,1112.455001,40576.19022,No
9283,Yes,1225.345971,5524.37479,No
9284,No,927.6159508,40618.11065,No
9285,No,252.1069537,38494.65469,No
9286,Yes,1128.356209,15669.09653,No
9287,No,424.4959338,23983.77316,No
9288,Yes,1084.446531,26713.7972,No
9289,No,1360.398571,29868.31119,No
9290,Yes,1009.109251,8868.656745,No
9291,No,0,29097.54484,No
9292,No,336.5035487,40626.99417,No
9293,No,537.140426,52513.66722,No
9294,No,600.134861,39395.9784,No
9295,No,938.0901344,46370.82126,No
9296,No,2095.114817,44647.58648,Yes
9297,No,1176.791505,30579.24922,No
9298,No,1099.62491,48202.21488,No
9299,No,417.646983,54009.45088,No
9300,No,1175.594953,19030.13944,No
9301,No,1245.086295,40290.50389,No
9302,Yes,1381.274512,23903.85455,No
9303,No,1068.986888,37171.65141,No
9304,No,635.7618482,49414.72656,No
9305,No,347.6015108,49332.9942,No
9306,No,1579.909363,45406.51155,No
9307,No,288.1780643,36514.67592,No
9308,Yes,1626.901421,11702.2835,No
9309,Yes,846.1719595,19577.4272,No
9310,No,1395.602656,54148.84857,No
9311,Yes,339.6950982,27387.26248,No
9312,Yes,1634.269726,18036.63059,No
9313,No,75.39869065,50551.03646,No
9314,Yes,375.9188495,20740.07619,No
9315,Yes,770.4087891,1498.227274,No
9316,No,347.3710782,18488.14732,No
9317,No,771.1737061,45956.78731,No
9318,No,1272.076805,21503.19535,No
9319,Yes,985.2408897,17263.75651,No
9320,No,751.3543919,27179.76165,No
9321,No,829.6896647,35594.22391,No
9322,No,910.0878413,25183.76825,No
9323,No,712.9369924,20810.31895,No
9324,No,977.5153311,33690.64931,No
9325,No,1379.287022,57843.88678,No
9326,No,1322.969042,51956.29183,No
9327,No,460.2344394,47305.21604,No
9328,Yes,596.0562474,16084.90771,No
9329,Yes,1538.015603,21356.93711,Yes
9330,No,471.918843,60656.05079,No
9331,No,1186.885199,27494.32937,No
9332,Yes,541.3347065,21245.32063,No
9333,Yes,1286.355523,20029.89123,No
9334,Yes,1723.216056,23278.99578,No
9335,No,288.8079496,30470.70701,No
9336,Yes,1595.9068,23308.13628,No
9337,No,1064.975106,45737.78123,No
9338,Yes,1941.054062,14756.21148,No
9339,Yes,889.6422514,16701.36935,No
9340,No,604.8395243,27419.42522,No
9341,No,1003.601427,24978.08472,No
9342,Yes,1464.355897,21826.44148,No
9343,No,322.2886981,19420.39978,No
9344,No,639.8670344,34879.55851,No
9345,No,687.1568293,26902.70259,No
9346,Yes,978.2369035,15073.78785,No
9347,No,337.1756682,35040.94162,No
9348,No,880.7508517,34604.67939,No
9349,No,1285.528038,39530.75968,No
9350,No,939.698674,52383.27522,No
9351,Yes,729.8121989,9871.924219,No
9352,No,0,62160.28622,No
9353,Yes,1471.03354,12665.24189,No
9354,Yes,816.965766,13932.20994,No
9355,Yes,1323.395658,23072.54992,No
9356,Yes,383.823401,11777.53769,No
9357,No,1634.731555,40868.33212,No
9358,No,846.3932928,38352.56514,No
9359,No,364.6630512,10239.97249,No
9360,Yes,833.6144952,11078.39028,No
9361,Yes,1867.552268,16650.04176,No
9362,No,823.6097758,34856.52607,No
9363,No,1255.349977,23297.47496,No
9364,No,1024.408305,45202.26554,No
9365,No,0,36922.86795,No
9366,Yes,1447.970793,16421.4555,No
9367,Yes,1057.599366,21570.75279,No
9368,Yes,1027.132901,16259.38055,No
9369,Yes,1212.737041,18090.47792,No
9370,No,1815.174112,23648.41351,Yes
9371,Yes,167.6379148,16771.56703,No
9372,No,272.5261417,32687.10959,No
9373,No,0,39462.68829,No
9374,No,1387.288646,29712.77243,No
9375,No,624.5478327,48345.33663,No
9376,No,262.9951148,17822.61335,No
9377,No,986.7600897,44605.44511,No
9378,No,0,43930.90369,No
9379,Yes,884.3118999,17542.91967,No
9380,No,929.8301537,45178.05305,No
9381,No,751.8438613,52663.29299,No
9382,Yes,0,18875.77167,No
9383,Yes,879.7105153,17863.84223,No
9384,Yes,1313.976248,20030.42871,No
9385,No,319.1315969,34296.77412,No
9386,No,996.1819846,57972.50444,No
9387,No,1123.434723,45366.81141,No
9388,No,110.5559311,32419.15079,No
9389,No,581.9607584,31654.55892,No
9390,No,982.2264655,38152.69661,No
9391,No,874.6174204,37143.64487,No
9392,No,650.0070413,41427.87732,No
9393,No,1452.684428,43418.82909,No
9394,Yes,1443.860426,19146.29142,No
9395,Yes,0,13911.44128,No
9396,No,737.3487795,50264.76017,No
9397,No,106.1910377,41514.75847,No
9398,Yes,1273.752339,19635.6615,No
9399,No,863.046051,50667.87676,No
9400,No,1504.682568,38223.24598,No
9401,Yes,1182.679045,17287.74847,No
9402,No,853.0604228,39553.36568,No
9403,Yes,160.8871375,19686.7442,No
9404,No,1118.565977,46578.46551,No
9405,Yes,271.6699001,14080.75407,No
9406,No,584.0902554,24580.85684,No
9407,No,911.9315442,40503.00398,No
9408,No,745.8666182,54677.68335,No
9409,Yes,1291.075852,17136.51334,No
9410,No,572.8895007,43381.91527,No
9411,No,445.8292876,42343.80068,No
9412,No,865.4002135,53798.81921,No
9413,No,886.777433,43410.38154,No
9414,Yes,451.695309,11460.4347,No
9415,No,558.321407,42767.32476,No
9416,No,1602.003893,41827.70125,No
9417,No,503.4992852,36521.43251,No
9418,No,521.9028271,47032.59935,No
9419,No,1214.549654,21630.03783,No
9420,Yes,596.2052136,22324.46841,No
9421,No,926.166134,41501.72338,No
9422,No,522.6443371,35893.2878,No
9423,No,986.2647529,38664.78982,No
9424,Yes,885.9235776,22365.85498,No
9425,No,562.3141784,63794.54207,No
9426,No,503.3018571,37749.52078,No
9427,No,1375.384954,47099.20687,No
9428,Yes,1089.405259,19053.58906,No
9429,No,770.4863341,25445.87768,No
9430,No,797.3166569,35034.80691,No
9431,Yes,389.2132418,22907.76746,No
9432,No,589.3910369,38255.53703,No
9433,No,2073.782846,52335.5506,Yes
9434,No,1128.411463,51778.17985,No
9435,No,1142.6697,40823.37971,No
9436,Yes,1007.537827,16814.2955,No
9437,Yes,789.0991535,18653.63285,No
9438,No,961.732662,27600.4163,Yes
9439,Yes,1264.649887,23852.64226,No
9440,Yes,1627.45984,19630.1613,No
9441,Yes,979.0653268,17666.3871,No
9442,No,768.8103024,47003.44058,No
9443,No,714.5124913,48115.5047,No
9444,No,223.3563457,51662.5973,No
9445,No,1659.292191,36641.72723,No
9446,No,1062.28401,50894.10365,No
9447,No,38.67912124,30961.74224,No
9448,No,1216.981452,37967.68808,No
9449,No,1825.970599,39407.91703,Yes
9450,Yes,293.5195709,10592.84669,No
9451,No,1588.876356,45093.44592,No
9452,No,1926.246876,46535.20199,No
9453,No,892.9195198,9299.868186,No
9454,Yes,1583.418031,23434.70871,No
9455,Yes,968.953961,13867.52431,No
9456,No,258.2552591,38309.98805,No
9457,Yes,492.2459418,23689.7895,No
9458,No,1240.573891,35598.88727,No
9459,No,1658.967689,38204.12262,Yes
9460,Yes,877.1562292,22046.53855,No
9461,Yes,0,20877.8878,No
9462,Yes,1041.310442,12078.77761,No
9463,No,1806.916531,36306.81763,No
9464,No,0,28705.2025,No
9465,No,1500.594004,27354.50025,No
9466,No,1329.911388,50560.76225,No
9467,No,913.8865735,15220.50377,No
9468,No,898.5668285,37919.75068,No
9469,No,0,47231.27308,No
9470,No,457.6015016,49908.59744,No
9471,No,882.0879636,43549.9904,No
9472,No,602.6228949,25376.4501,No
9473,No,513.3962714,19021.64228,No
9474,No,880.7170052,35579.24262,No
9475,No,815.6912947,48646.54151,No
9476,No,1295.613346,39717.73601,No
9477,No,1740.634123,48311.43958,No
9478,No,1506.191848,47061.39454,Yes
9479,No,906.416188,49815.65114,No
9480,No,1278.017553,41691.19552,No
9481,No,45.82242658,32525.63844,No
9482,No,629.6055874,50113.82071,No
9483,No,270.5878637,33490.00527,No
9484,No,1486.05481,34705.36122,No
9485,Yes,830.6517981,14420.62263,No
9486,Yes,1719.255655,15752.00801,Yes
9487,No,935.6365984,21730.86127,No
9488,Yes,482.1352042,17459.00419,No
9489,No,335.8245426,29402.76756,No
9490,No,870.4123797,17685.44824,No
9491,No,527.9403591,47963.17904,No
9492,No,1104.306623,40006.13331,No
9493,Yes,1220.938831,6744.042425,No
9494,No,1338.532457,35072.30326,No
9495,Yes,1129.234293,22689.61359,No
9496,No,915.518056,42331.02163,No
9497,No,833.9577066,34174.64532,No
9498,No,381.5665199,49114.89265,No
9499,No,218.5898068,34512.63347,No
9500,No,1156.994528,53450.27359,No
9501,Yes,2046.639515,17910.63447,Yes
9502,Yes,1368.383018,16449.72494,No
9503,Yes,1302.516318,18210.80642,No
9504,No,1175.289139,35830.04557,No
9505,Yes,256.3677844,18200.88045,No
9506,No,908.9987947,46174.47106,No
9507,Yes,1107.002413,30618.62035,No
9508,No,618.4607312,49385.78803,No
9509,No,932.872998,61192.89713,No
9510,No,547.7177274,50619.36106,No
9511,Yes,1726.47961,13654.60494,Yes
9512,No,581.0035694,52917.72944,No
9513,No,356.613168,44473.39649,No
9514,No,644.8630705,38794.67614,No
9515,Yes,737.0822476,24637.61749,No
9516,No,1666.113834,25054.76782,Yes
9517,Yes,1215.470014,20456.43829,No
9518,Yes,1002.775284,11604.28775,No
9519,No,363.2293301,51821.42683,No
9520,No,0,45178.59169,No
9521,No,29.6164765,26710.00957,No
9522,Yes,1036.117398,15067.74824,No
9523,No,959.1592134,59435.23458,Yes
9524,No,390.5302949,57525.26648,No
9525,No,451.0760516,38348.49032,No
9526,No,1412.996704,53295.87299,No
9527,No,216.5282622,28859.69462,No
9528,Yes,1027.07059,24346.93975,No
9529,No,143.7547093,48250.30757,No
9530,Yes,887.6564222,16993.2876,No
9531,No,1199.980266,38251.18252,No
9532,Yes,1075.179073,21569.37058,No
9533,No,932.6024332,44714.4841,No
9534,Yes,1434.589977,16613.43145,No
9535,No,444.5863003,51386.2831,No
9536,No,853.2122166,31607.3934,No
9537,Yes,973.0478582,23033.85036,No
9538,Yes,102.2830716,20671.04721,No
9539,No,652.3971344,46155.04387,Yes
9540,No,132.7309018,33370.83434,No
9541,No,1128.470745,49540.70209,No
9542,No,1315.225239,52556.15383,No
9543,Yes,1025.858241,21561.88893,No
9544,No,785.7866574,48179.38288,No
9545,Yes,1775.181537,20385.87352,No
9546,No,362.0550497,50906.48126,No
9547,No,1154.578914,61089.43087,No
9548,No,18.29458177,43247.90342,No
9549,No,0,37517.24641,No
9550,Yes,1740.87005,17478.03129,No
9551,Yes,1228.993901,18810.38436,No
9552,Yes,1669.723709,20301.31598,No
9553,No,1584.565943,45447.18703,No
9554,No,751.1222244,37304.19899,No
9555,No,1063.336261,39301.28181,No
9556,No,710.136461,46308.26965,No
9557,No,1063.724503,26045.92836,No
9558,No,162.784652,33935.49133,No
9559,No,615.0013946,40236.53356,No
9560,No,1011.367192,28172.91537,No
9561,Yes,1658.373575,22010.48568,No
9562,No,1490.983046,39596.05741,No
9563,Yes,1630.488555,16310.53406,No
9564,No,781.2749578,53178.9268,No
9565,No,476.3012118,25774.48762,No
9566,No,892.4450599,28187.54073,No
9567,Yes,1671.523208,9981.897014,No
9568,No,813.8609406,33357.80882,No
9569,No,1280.23019,23647.3332,No
9570,No,564.3948535,30380.64,No
9571,No,525.8713814,8017.638591,No
9572,No,837.328407,61950.803,No
9573,Yes,1847.469647,19388.68931,No
9574,Yes,717.7596662,19567.70277,No
9575,Yes,1935.50422,9431.293871,No
9576,No,808.4947937,56204.66301,No
9577,No,218.739422,53259.76232,No
9578,Yes,118.2014929,15472.65599,No
9579,No,988.1720461,49057.04192,No
9580,Yes,673.3272479,14431.45949,No
9581,Yes,616.3120185,14663.56388,No
9582,Yes,475.8532047,19993.75594,No
9583,No,221.5467559,43668.39232,No
9584,No,959.1720257,38310.08601,No
9585,No,575.6740578,36958.75241,No
9586,No,1017.655914,37241.79099,No
9587,No,1763.84564,36686.34837,No
9588,No,883.3906599,38408.97671,No
9589,No,830.2341,36523.48118,No
9590,No,163.2610271,40600.41547,No
9591,Yes,2.994461997,18710.2648,No
9592,No,51.1859857,39385.75968,No
9593,No,806.2166632,35259.30464,No
9594,No,1186.485885,50371.72546,No
9595,Yes,357.9512904,14338.52874,No
9596,Yes,1590.823099,21784.11312,No
9597,Yes,822.0901693,20906.21784,No
9598,No,1082.815418,41355.98559,No
9599,No,779.477524,34089.79701,No
9600,No,4.67941444,44571.70622,No
9601,No,58.75120527,26939.03991,No
9602,Yes,966.4818283,23116.58021,No
9603,No,683.9218808,37383.23265,No
9604,Yes,0,18235.67437,No
9605,No,1139.020309,24573.92095,No
9606,No,1293.459682,48039.93645,No
9607,No,304.5443388,47217.87221,No
9608,No,1215.148939,51804.99395,No
9609,Yes,305.7879569,16594.52784,No
9610,No,693.7173326,40148.87111,No
9611,Yes,1502.186739,18603.49553,Yes
9612,No,1645.42318,36839.39621,No
9613,No,279.670673,58566.88422,No
9614,No,1267.485211,40034.56673,No
9615,No,456.3730188,47633.78544,No
9616,No,962.1342815,44696.29053,No
9617,Yes,698.9785363,25103.00945,No
9618,No,619.0292594,42868.58961,No
9619,No,870.9717257,39653.37672,No
9620,No,217.7382263,47657.30628,No
9621,No,713.3260637,44605.35119,No
9622,Yes,306.4338126,13934.51832,No
9623,No,1314.895386,33706.55936,No
9624,No,1057.679669,39708.03334,No
9625,Yes,625.6011998,16134.21151,No
9626,No,1302.655581,28978.55731,No
9627,No,1408.351474,33697.34596,No
9628,Yes,926.569431,19243.40645,No
9629,No,1018.40964,25394.25463,No
9630,No,0,40737.86681,No
9631,No,724.8873243,27800.95238,No
9632,Yes,325.2836312,15962.70988,No
9633,No,445.7173734,25171.86035,No
9634,No,1367.442766,45919.59224,No
9635,No,1353.918741,39879.15905,No
9636,No,1555.96807,34417.87308,No
9637,No,1267.1658,51197.7996,No
9638,Yes,640.8190409,19055.91653,No
9639,No,658.0537091,41882.58065,No
9640,Yes,808.8337865,18791.55956,No
9641,No,819.1126054,50082.88871,No
9642,Yes,1365.022824,23281.3205,No
9643,No,396.8440851,32656.52284,No
9644,No,421.6981304,32290.32596,No
9645,No,969.3588374,46026.71937,No
9646,Yes,1490.075451,15910.80185,No
9647,Yes,1079.077949,17966.76938,No
9648,No,809.4556899,39077.43281,No
9649,Yes,641.8936456,16400.36475,No
9650,No,872.3208931,44407.79016,No
9651,Yes,1004.630153,9643.366151,No
9652,Yes,1170.911536,19473.69193,No
9653,No,1433.6461,44617.7387,No
9654,No,579.2802194,50813.50925,No
9655,No,2128.795992,42096.50237,Yes
9656,Yes,842.9107463,14462.27646,No
9657,No,4.10094017,42174.17974,No
9658,No,218.3797414,36044.81506,No
9659,Yes,717.8754839,23406.81977,No
9660,Yes,1146.834987,14336.42855,No
9661,No,968.5158515,41714.98984,No
9662,No,1124.587156,45622.94234,No
9663,No,419.0007993,37186.7894,No
9664,Yes,320.7255697,12589.76756,No
9665,No,426.7641498,38495.79802,No
9666,No,949.1775916,36557.96159,No
9667,No,968.7366195,17352.41033,No
9668,No,1188.965168,42286.48817,No
9669,Yes,1436.829989,22925.46992,No
9670,Yes,843.0178966,12268.93352,No
9671,No,1410.959915,58310.25593,No
9672,Yes,598.7333129,23118.5311,No
9673,No,72.9283697,13300.76955,No
9674,No,1347.78085,29345.95821,No
9675,No,0,41160.62251,No
9676,Yes,1280.848066,20575.24501,No
9677,No,1088.574773,43883.14925,No
9678,No,1111.958143,47254.68959,No
9679,No,1124.141744,46052.18163,No
9680,No,0,36337.35217,No
9681,Yes,711.8512316,15132.39359,No
9682,No,548.8392758,44909.0662,No
9683,No,385.2501833,55268.66055,No
9684,No,1132.174903,56152.42904,No
9685,No,399.1183753,48889.98903,No
9686,Yes,810.1022252,15102.32418,No
9687,No,1036.774746,46239.07322,No
9688,No,927.7661181,38197.37354,No
